image_id,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,tag1,tag2,tag3
26923,0,0,20,12,35,34,54,78,20,20,14,15,111
254916,10,6,24,33,40,78,118,348,290,170,2,14,403
924482,20,30,64,46,66,16,8,0,0,10,14,38,1308
926220,10,48,48,18,50,41,20,12,10,30,10,23,1316
182183,20,36,56,75,95,38,20,24,20,0,7,14,344
450983,10,0,28,47,111,116,104,78,30,20,2,23,616
801254,0,6,24,17,50,33,16,0,0,0,10,21,1045
778734,30,30,108,61,57,11,6,6,10,0,14,15,1015
170428,40,54,120,54,77,71,114,210,180,60,14,15,333
265874,10,24,80,35,74,38,42,54,40,20,10,17,416
331093,0,0,8,5,25,69,146,354,540,310,20,23,492
31874,40,30,88,35,60,47,82,102,70,30,10,20,123
829637,0,0,40,22,59,36,16,6,20,0,14,53,1112
229811,110,120,128,70,72,43,34,24,30,10,14,0,377
76599,20,6,28,34,62,43,20,30,30,0,10,12,216
670230,0,24,28,14,43,49,44,48,10,20,14,21,851
418603,40,6,56,52,72,24,18,12,20,10,15,23,565
445708,30,12,56,56,51,44,38,42,20,10,20,23,610
282978,0,24,44,24,77,70,118,120,80,30,10,12,436
638962,50,36,64,48,68,33,26,18,20,20,14,21,807
27335,30,90,128,57,68,47,40,60,10,10,10,0,114
211234,20,48,68,25,76,87,102,198,80,80,14,35,364
340602,20,12,20,16,64,90,96,144,100,40,2,12,501
479732,30,12,40,58,80,28,16,60,20,10,14,45,644
401381,0,6,4,12,51,67,72,78,60,30,14,27,551
665918,10,0,20,21,59,87,154,360,350,140,2,14,845
71311,40,66,192,62,80,43,26,30,20,20,23,0,209
559726,0,0,4,6,37,57,46,60,20,10,14,27,707
239545,0,6,12,17,68,43,48,60,100,20,2,23,385
889438,10,24,52,40,89,29,10,0,30,0,2,20,1223
365584,60,54,124,58,119,49,22,30,20,0,14,15,525
133045,70,48,136,64,94,40,28,60,20,20,23,35,294
938541,40,36,108,43,55,23,10,18,0,10,14,19,1351
135004,20,48,80,71,114,67,70,54,40,0,14,0,298
230986,310,174,192,74,39,26,32,24,20,30,10,34,377
489337,10,6,16,27,71,40,26,24,20,0,14,28,645
250050,70,96,104,61,72,41,24,24,20,10,7,14,399
849528,0,0,8,20,51,55,56,36,30,0,14,20,1150
77110,0,0,16,16,55,44,86,60,20,10,14,20,216
579690,0,0,16,13,48,50,56,30,40,10,14,15,721
83572,10,36,76,37,47,25,40,72,10,20,2,10,226
165360,0,30,84,33,95,74,86,138,60,60,14,27,328
24963,10,6,24,14,25,39,34,96,30,0,23,35,106
949668,30,54,48,49,73,31,10,6,10,0,2,0,1384
55533,0,6,28,18,49,61,108,210,180,120,2,10,179
33587,0,0,16,6,27,30,70,150,100,50,1,10,128
127521,0,12,20,20,62,54,48,84,60,10,14,0,286
462854,0,0,0,7,24,51,110,120,130,60,14,21,631
221051,130,162,208,99,110,53,32,30,30,40,5,14,371
387808,0,12,24,12,33,69,118,270,140,160,5,23,547
833990,0,24,20,27,53,84,74,120,90,40,14,0,1125
569347,0,12,8,18,68,55,94,84,70,10,14,27,725
68237,10,18,44,23,41,44,46,90,80,20,2,10,204
895488,10,12,12,10,21,49,72,162,50,20,10,17,1233
254611,150,156,252,85,83,38,44,54,50,30,14,16,403
423774,0,12,24,14,50,73,52,54,70,70,14,15,580
94794,310,258,208,52,31,12,8,6,0,0,7,14,242
357999,20,18,48,20,52,50,76,144,110,50,23,0,517
454563,0,0,4,2,26,57,78,90,110,40,19,23,615
301185,70,138,144,60,49,26,22,18,0,10,14,0,456
437016,0,0,36,32,87,38,20,18,20,10,14,0,597
368711,10,36,44,22,52,61,58,42,60,20,7,14,527
331828,30,54,100,47,77,36,38,60,70,50,7,23,491
543762,10,18,40,41,52,38,48,60,10,20,14,15,700
627494,0,12,20,22,85,45,24,6,20,0,2,10,783
174697,0,0,32,19,61,56,72,132,50,60,14,0,336
347082,50,72,112,58,67,51,52,54,60,10,2,0,508
617196,60,60,100,92,87,32,22,36,10,0,14,15,777
473333,10,6,32,37,63,41,44,24,20,0,14,27,638
224279,50,90,136,68,81,44,30,60,10,20,23,0,373
505705,0,0,12,11,35,62,78,120,100,30,2,34,664
870525,20,6,32,43,80,16,6,0,0,0,14,49,1201
957285,0,0,28,19,53,44,44,60,10,30,14,27,1406
157398,0,12,40,37,84,59,34,66,30,20,7,14,319
195589,0,36,48,20,56,71,82,150,70,60,14,46,352
446838,0,6,24,29,83,56,40,48,10,0,14,15,612
173157,20,60,148,68,111,58,74,78,80,40,2,21,335
11270,10,18,48,29,67,51,54,84,20,0,23,27,58
428708,0,24,40,49,93,42,20,18,10,0,14,20,587
349433,0,30,36,37,62,42,32,78,0,20,14,33,510
782112,0,6,28,17,41,42,80,102,90,30,14,43,1021
271166,0,30,88,49,85,64,40,54,40,10,2,20,423
923501,60,96,100,41,41,17,12,12,10,0,14,33,1310
768593,20,18,48,36,61,20,8,12,20,0,14,15,993
196912,80,84,160,77,78,30,34,18,20,10,10,12,353
109815,20,30,48,30,52,73,112,144,110,60,20,23,263
144285,50,84,136,68,58,39,40,30,30,0,14,33,306
537394,10,18,28,41,72,43,24,30,0,10,14,20,697
658317,0,24,32,34,77,43,14,18,10,0,14,28,831
543051,20,6,36,36,47,36,16,12,20,0,10,41,701
219,80,30,48,24,40,25,56,48,50,10,14,15,6
238127,0,6,8,13,49,59,60,126,90,50,23,39,385
451690,20,0,32,28,67,32,12,30,0,10,14,20,615
822980,280,168,152,58,26,8,8,18,10,0,14,38,1096
160335,0,12,24,27,80,55,32,48,50,10,14,15,321
790556,10,6,24,17,55,64,72,114,90,50,14,28,1033
262711,20,24,56,67,126,48,36,54,30,0,23,27,401
254227,0,42,80,63,131,66,68,96,30,20,14,0,403
571417,10,12,28,36,69,54,42,66,20,20,2,10,726
694110,0,12,28,17,41,60,82,96,80,40,14,15,882
628307,10,0,20,34,67,74,74,78,80,10,14,21,795
544301,0,0,4,16,52,38,14,12,20,0,14,35,692
140485,10,42,52,59,85,71,66,90,10,20,23,39,304
724458,70,30,108,48,50,33,36,48,10,50,10,16,923
874441,0,0,12,20,57,40,32,30,0,10,2,0,1193
490745,0,6,20,16,46,58,48,48,20,20,14,15,645
19990,110,114,148,64,57,18,8,18,0,20,8,10,91
592437,40,66,60,75,97,70,44,48,60,40,9,14,750
825068,40,30,64,26,55,67,30,42,40,0,14,19,1102
274991,0,6,24,25,61,63,42,60,70,10,14,35,431
571772,0,18,36,56,83,33,22,18,20,10,14,0,725
349875,20,84,152,59,131,91,80,78,20,20,2,41,511
790371,0,0,12,5,12,31,92,156,90,30,14,0,1032
660387,20,30,60,45,66,34,28,30,10,30,14,23,836
772094,0,18,36,54,131,174,188,192,90,60,14,35,1005
188529,30,12,72,39,62,58,130,192,170,100,12,14,349
325070,0,18,44,19,48,66,58,96,70,40,14,0,485
494193,0,6,8,13,35,68,102,144,40,110,10,20,663
226885,0,30,92,56,97,34,20,78,10,20,14,35,374
226375,10,18,20,16,55,70,94,144,150,70,14,27,374
335327,60,54,124,89,117,38,36,36,10,10,2,18,494
281192,10,12,36,41,108,133,142,336,150,80,20,23,430
504668,0,12,20,28,91,65,34,24,10,0,14,0,673
945745,0,6,16,8,29,35,44,120,30,30,10,20,1372
579329,0,0,4,11,40,62,54,18,60,40,14,0,721
848057,10,12,24,18,62,87,104,174,140,90,14,50,1156
766252,0,24,28,23,70,52,44,42,10,10,14,21,996
419235,10,6,40,27,42,62,72,108,70,70,7,14,576
772108,0,54,128,94,213,125,70,48,0,0,14,16,1005
847992,0,6,44,16,52,88,104,120,50,40,14,0,1154
253464,20,84,160,79,116,48,48,42,20,10,14,15,403
428820,0,6,8,26,64,49,30,36,20,0,2,14,589
422306,10,12,44,37,111,80,44,30,0,10,2,17,582
331154,0,0,56,31,81,36,22,24,30,40,14,24,490
851153,0,0,0,11,28,54,82,120,90,20,14,15,1150
142005,10,24,56,48,117,58,60,30,10,50,2,32,304
254393,10,12,36,33,57,51,50,78,40,50,14,0,402
477802,0,0,4,22,47,63,66,126,60,60,23,39,644
177447,130,108,252,73,48,12,8,6,0,0,14,20,340
277921,0,6,44,26,83,62,50,78,60,10,2,10,432
571361,10,6,32,37,72,56,54,42,40,20,2,20,726
153981,50,42,136,74,103,68,88,84,50,60,2,21,316
661603,10,0,12,11,41,49,50,60,50,10,14,0,827
828675,0,6,16,10,76,79,80,108,50,40,14,35,1109
788767,0,30,40,25,67,56,38,36,50,0,14,15,1030
183339,10,36,64,53,99,45,42,42,20,0,14,0,344
674276,0,12,12,12,44,60,62,90,50,10,14,20,854
281594,40,18,36,10,47,73,124,276,260,70,14,15,436
930388,30,36,48,23,56,47,40,12,20,30,10,61,1330
888808,50,36,68,53,55,35,18,24,30,0,20,23,1223
627975,0,0,4,15,41,62,64,48,30,20,14,0,783
232525,0,18,56,48,80,31,16,42,10,0,2,39,378
115071,0,0,12,11,36,54,82,204,190,80,7,14,269
141923,10,30,144,49,97,70,42,18,0,20,2,30,304
139832,0,30,28,36,90,77,86,186,80,10,2,20,302
861145,30,24,60,35,75,60,24,48,30,10,10,20,1183
185971,90,102,160,73,78,44,32,18,30,30,1,2,347
72418,50,78,168,59,81,43,40,48,10,0,8,23,211
116933,40,36,76,66,96,35,16,12,0,10,14,27,264
32762,100,132,160,65,47,20,16,36,20,10,2,21,126
253578,10,60,72,64,117,68,64,48,40,20,14,0,403
906695,0,6,4,1,25,38,74,90,50,40,10,20,1250
810932,0,0,16,17,52,53,38,42,20,0,14,23,1060
519032,10,18,84,49,50,56,32,54,30,10,2,34,684
153115,0,6,20,26,47,61,98,192,140,180,14,21,315
843609,0,6,8,8,24,31,80,150,130,40,14,0,1147
224887,50,54,116,50,65,61,58,132,120,50,10,0,373
696124,30,18,48,33,62,26,18,12,20,0,14,0,885
758296,30,42,124,57,68,43,34,36,20,0,14,21,982
854356,10,24,12,8,42,44,52,66,10,20,14,28,1164
370948,0,42,56,42,77,46,14,30,0,0,14,27,530
78069,10,18,48,29,56,54,108,180,140,80,10,0,219
603640,10,18,20,20,51,46,70,168,90,60,12,14,759
361864,20,66,68,41,79,72,36,54,10,20,14,0,522
371012,0,24,60,46,85,38,8,18,0,10,14,27,530
212794,40,84,100,63,94,53,48,48,30,40,14,20,364
133443,0,24,60,66,103,31,10,6,0,0,14,38,297
263965,0,0,12,8,41,80,158,330,140,90,14,27,401
704314,10,0,4,9,26,55,102,258,250,140,14,15,896
420954,0,30,40,33,70,38,40,18,0,10,14,35,565
596201,70,66,144,58,32,6,2,6,0,0,10,15,754
9875,80,96,128,41,48,17,16,24,0,20,14,15,49
727098,0,0,8,21,46,59,32,48,20,0,14,17,915
503355,10,18,16,30,76,33,32,36,0,10,2,10,664
582088,0,6,20,31,67,24,18,12,30,10,14,36,737
444982,20,6,28,25,59,55,76,102,10,20,14,39,610
782342,0,12,12,29,60,54,74,102,80,0,10,21,1020
349598,0,0,32,23,58,58,48,54,40,10,14,21,510
632121,0,12,12,39,98,36,28,18,0,0,14,39,800
907344,0,6,8,3,26,39,74,66,30,40,14,23,1262
772078,0,30,76,58,155,157,140,228,30,20,10,53,1005
85769,0,18,36,25,74,55,30,60,50,20,14,15,220
267576,10,12,20,14,51,82,150,396,380,290,14,20,419
451685,10,18,12,40,130,112,80,90,40,60,14,28,616
283278,0,12,12,11,46,53,120,228,220,80,2,21,440
363580,10,60,68,45,102,76,66,60,40,0,2,35,525
70919,0,24,40,33,67,61,44,48,10,0,10,17,208
40160200,100,0,0,0,0,0,0,0,0,0,0,0,0
451138,0,0,8,8,32,79,216,438,360,220,14,28,616
761546,0,12,16,40,75,31,4,0,0,0,14,15,976
833173,0,6,20,7,33,54,66,72,40,40,10,26,1118
530502,10,24,44,41,54,16,14,12,0,0,10,16,693
299668,10,48,48,21,62,55,58,96,90,70,14,20,456
379905,50,60,156,91,111,38,24,24,20,20,2,10,540
537698,10,6,8,20,45,44,22,18,10,10,14,28,696
186870,30,90,140,79,65,56,40,96,80,20,2,0,347
449365,0,0,20,37,126,108,112,90,80,40,14,23,616
11032,10,54,68,43,72,44,46,54,40,0,14,0,57
718890,30,24,72,55,102,77,68,102,60,50,14,27,917
572610,0,36,48,71,60,18,14,12,0,0,10,12,730
116556,20,12,28,22,71,79,90,96,50,30,14,15,264
744302,0,6,20,6,26,53,70,120,70,40,10,61,956
361475,0,42,76,33,78,45,6,42,10,20,14,15,523
450772,0,0,0,21,83,119,158,174,60,50,7,14,616
950583,0,0,12,19,62,41,14,12,10,0,10,20,1386
410545,0,24,40,35,54,81,48,66,20,40,7,14,570
487482,10,12,4,17,43,49,52,108,120,20,14,27,656
879111,20,24,32,27,58,36,22,6,20,10,14,53,1210
751970,0,0,32,12,43,63,44,54,60,20,14,21,960
262291,10,0,28,18,77,85,120,138,50,50,2,20,401
72339,0,12,24,8,58,46,54,78,20,40,2,14,210
97828,0,12,28,15,37,41,80,150,130,90,14,21,247
236941,0,0,4,14,53,55,82,90,40,30,14,0,385
33933,0,12,12,20,49,30,28,96,30,10,10,18,128
810904,0,0,4,17,27,59,54,48,130,30,14,17,1060
206244,10,24,88,64,88,56,30,54,60,20,14,41,360
396242,0,6,32,27,79,52,40,42,30,0,14,21,557
482186,10,18,36,30,61,54,32,48,20,10,14,20,648
499221,0,30,28,54,96,60,54,60,10,10,14,20,668
275102,20,84,104,58,132,86,56,120,40,20,2,10,428
6355,10,12,20,4,33,48,144,264,430,280,15,23,35
759904,0,6,20,32,68,37,12,24,10,0,14,21,976
691846,0,6,12,13,44,48,44,24,40,30,14,15,871
542498,0,0,12,11,50,58,80,72,80,0,10,46,699
493674,0,0,20,35,70,59,20,54,20,30,10,0,663
946246,0,0,36,30,57,33,26,6,0,0,14,0,1371
113331,0,6,8,18,61,63,86,102,100,30,23,28,267
32990,10,30,56,34,47,46,66,144,110,50,7,14,126
506115,0,0,24,19,52,47,34,42,40,10,10,21,675
545852,0,24,8,13,26,32,50,72,30,50,14,46,692
414118,30,54,64,48,82,53,74,24,20,10,14,19,573
957673,0,0,12,9,34,56,78,48,90,30,2,28,1406
8755,20,36,60,31,56,62,110,210,90,50,10,25,43
132449,0,18,72,57,75,38,30,18,40,0,14,0,295
618455,0,0,0,4,16,56,98,132,80,40,14,0,769
64484,10,24,48,28,104,47,108,132,40,30,2,20,199
578576,0,24,12,40,56,53,42,66,30,20,2,10,732
906390,0,6,16,13,45,41,32,24,10,10,14,27,1250
419660,40,90,120,49,61,35,40,24,10,10,14,27,576
30958,70,114,132,79,49,21,18,30,0,0,11,23,121
912105,10,6,20,15,45,44,22,18,10,10,14,15,1263
174729,20,96,88,44,77,53,76,126,110,40,14,15,338
166799,0,0,16,13,56,86,96,156,70,30,23,39,322
933351,20,42,40,35,53,28,20,12,20,0,10,41,1337
763008,0,12,24,25,55,41,30,24,10,10,14,21,993
90112,0,12,36,36,49,49,60,36,10,0,14,15,234
277454,170,180,204,91,58,22,16,18,0,30,14,33,433
838230,30,12,12,6,30,47,124,162,140,130,14,15,1135
171516,0,12,16,17,46,62,84,210,110,100,17,23,334
820965,20,24,52,43,74,35,30,6,20,10,14,53,1092
396995,10,36,32,40,72,41,30,42,30,0,14,23,557
692808,30,30,52,41,62,34,36,66,30,0,14,27,882
777690,20,60,64,45,58,21,10,12,0,0,2,14,1014
326506,30,12,52,23,56,51,46,102,90,10,14,34,485
173863,40,36,112,73,112,81,76,96,70,0,2,10,335
755427,0,12,36,14,77,78,70,42,20,0,14,21,980
605504,0,0,8,10,44,47,26,24,20,0,14,21,751
824584,0,48,64,39,47,31,12,42,0,20,14,15,1099
429330,0,6,24,39,73,75,36,36,40,10,14,35,587
836897,0,12,20,19,67,42,24,6,20,0,14,0,1118
94946,60,78,176,58,55,35,60,84,80,40,23,28,241
836044,0,0,8,11,42,52,52,66,0,20,2,53,1118
909261,0,6,8,6,26,38,72,24,80,20,14,57,1266
878472,50,138,100,58,28,7,0,12,0,0,7,14,1210
167494,10,18,60,69,82,47,16,18,0,10,12,14,322
42850,30,36,60,29,54,51,84,162,80,60,14,27,150
902703,10,12,28,23,40,64,76,144,90,20,14,24,1251
760043,30,48,40,33,78,50,34,78,40,20,14,27,985
252212,10,18,48,36,79,71,58,90,50,80,10,20,398
848370,0,6,20,18,75,89,96,60,10,0,2,10,1154
205062,20,36,116,50,104,45,30,42,30,10,14,15,360
880147,30,48,24,41,58,27,18,12,10,0,14,27,1210
147034,90,144,192,118,79,28,18,36,10,20,2,20,309
766056,20,0,8,11,38,59,102,252,290,170,10,0,995
929217,0,18,24,23,40,29,16,12,10,10,5,10,1325
570821,0,0,24,39,83,47,52,42,30,0,14,0,725
542031,0,12,24,41,73,42,24,18,0,0,14,21,699
419874,30,72,60,49,73,37,26,12,10,10,14,33,576
932794,0,12,8,9,33,37,60,72,0,40,10,53,1335
902121,0,12,20,11,38,65,88,156,70,100,14,0,1251
81501,10,30,40,38,69,37,40,48,10,10,14,27,224
951185,0,18,4,12,48,48,34,30,30,10,14,15,1383
955496,0,18,16,10,32,42,62,36,70,50,14,53,1399
286387,0,0,16,16,76,66,36,36,50,10,14,27,431
835568,0,18,20,23,65,42,16,6,0,0,2,0,1118
534803,0,6,4,12,65,37,28,36,20,0,14,27,694
29495,120,144,192,60,58,25,20,12,20,0,10,20,119
843314,0,6,32,23,50,64,46,36,20,0,14,15,1136
411555,10,6,20,12,32,62,118,192,170,80,23,35,570
2002400,100,0,0,0,0,0,0,0,0,0,0,0,0
277142,20,36,100,97,166,86,72,90,40,20,14,15,430
10841,240,186,196,57,40,18,10,12,0,10,8,14,57
700717,10,18,60,22,56,50,74,132,90,50,2,20,893
192209,0,12,12,11,34,44,98,276,230,200,14,46,350
954843,0,0,8,1,25,56,70,96,70,30,14,0,1399
277331,10,0,52,50,99,52,42,42,20,30,14,27,432
669970,30,30,48,22,45,43,40,48,40,10,14,15,848
377301,10,6,24,20,55,61,76,114,40,20,7,10,535
10745,10,0,20,16,45,63,112,174,80,20,14,0,57
11043,20,24,72,51,83,39,68,54,20,0,14,0,57
2766,40,18,12,15,30,47,114,204,200,50,2,0,21
664104,0,0,12,12,34,48,62,78,40,40,2,53,827
138916,0,0,4,9,18,38,114,282,280,200,14,0,301
176115,140,156,220,89,54,21,10,18,10,0,10,18,338
873904,0,6,4,9,23,51,82,138,60,40,14,15,1201
770500,20,42,80,76,204,106,48,48,20,10,23,45,1005
948983,0,0,0,2,19,46,86,108,120,110,10,16,1371
110063,70,150,184,72,78,26,10,24,0,0,2,10,263
305280,20,36,80,47,70,49,48,42,30,30,14,39,462
496352,0,18,20,11,52,78,104,216,70,60,14,35,668
849647,10,12,16,12,44,61,80,150,100,50,10,39,1159
312247,0,6,4,6,30,55,88,174,140,110,14,28,469
888954,30,36,72,52,62,16,10,0,10,0,14,53,1220
404538,50,54,104,46,66,11,4,12,10,10,14,25,562
775208,0,0,8,10,46,50,38,18,50,0,2,30,1003
326505,10,30,68,31,82,50,46,36,10,0,1,14,485
346148,20,36,40,43,76,66,94,96,50,30,2,20,508
42914,10,30,24,30,53,28,32,60,0,20,23,24,149
287094,0,30,76,38,94,45,44,66,0,30,10,20,443
206070,20,60,96,66,85,47,44,60,20,0,14,15,360
339740,0,0,36,20,66,57,48,48,20,10,14,20,500
430323,0,0,4,7,22,42,88,210,160,100,1,2,589
887143,0,6,4,10,58,45,24,18,0,0,14,0,1207
41346,10,6,20,12,29,34,130,324,280,270,2,10,145
837839,0,6,32,19,57,61,76,72,50,20,21,23,1135
55346,50,72,88,47,68,56,40,72,50,10,23,31,179
171666,10,42,72,67,96,94,84,114,60,70,2,10,335
470997,0,18,24,54,71,32,12,36,10,0,14,15,638
204776,0,0,4,10,31,63,92,252,170,90,14,35,358
629576,30,54,96,51,115,40,22,24,10,0,14,17,799
839494,0,0,8,11,37,66,58,72,100,10,2,10,1137
307824,0,6,0,5,21,47,106,234,170,150,14,15,468
909182,0,18,24,5,29,50,54,72,50,20,14,35,1269
834992,0,0,0,6,30,58,92,168,90,90,14,27,1126
607143,0,0,4,10,36,46,38,66,0,10,14,0,751
693935,0,6,20,14,41,58,38,42,80,20,10,20,883
477321,0,0,4,7,23,70,84,132,100,50,14,15,631
664420,0,6,16,12,35,55,46,54,30,20,14,53,827
377186,10,24,68,43,71,40,44,18,10,30,14,15,535
444423,0,6,24,24,83,87,58,48,70,10,14,21,609
911146,0,6,32,25,52,32,20,0,0,0,14,0,1263
527777,20,6,16,18,46,63,52,114,90,70,1,14,690
343902,10,18,92,43,83,56,60,72,90,10,10,21,505
667770,10,12,36,29,74,41,26,18,20,10,14,15,846
392613,0,0,4,3,33,65,86,204,200,40,14,15,552
757144,0,0,32,28,77,62,78,126,70,10,14,21,982
782129,0,6,36,30,57,43,44,30,30,10,14,35,1021
893864,0,0,12,10,34,49,24,24,20,20,14,47,1230
254526,20,36,88,64,84,51,40,78,30,10,14,27,404
13396,0,6,0,3,20,29,50,102,40,20,2,20,71
164372,20,48,96,47,69,82,92,96,120,70,14,38,328
851420,70,18,44,16,38,55,90,120,110,50,14,15,1163
34109,10,54,56,24,48,42,70,108,90,10,2,20,129
499356,0,12,16,16,58,83,126,180,20,30,14,0,668
372194,0,6,20,19,50,72,72,72,50,30,2,0,530
99613,180,210,272,87,50,17,12,6,20,10,7,14,249
827256,10,36,32,39,75,27,10,12,10,0,14,18,1105
166767,50,24,80,60,88,59,24,24,10,20,7,14,322
2339,10,78,128,47,53,44,50,66,20,20,14,0,19
570303,0,6,20,28,70,62,70,18,40,30,14,33,725
36412,260,204,184,39,30,14,4,6,0,0,14,15,136
92706,10,12,36,24,58,63,52,120,140,70,10,21,238
782258,10,6,20,11,56,44,58,30,50,10,12,14,1022
844967,80,114,160,72,81,41,22,48,20,0,7,14,1148
611737,0,0,40,35,63,41,16,12,30,0,2,0,770
21417,40,36,80,37,54,33,40,54,50,10,14,15,97
460394,0,0,0,4,21,53,98,126,30,50,14,28,615
63555,0,0,16,8,50,53,48,30,40,20,10,20,196
176058,10,48,72,69,107,42,28,42,30,20,2,25,338
196476,10,54,80,48,83,68,48,108,100,20,2,14,353
820207,50,6,84,55,67,28,14,36,0,20,14,15,1090
732511,10,6,16,26,38,70,86,90,110,30,10,20,936
195590,20,18,44,34,71,79,70,150,140,10,20,23,353
770999,10,24,52,50,144,134,190,192,130,30,2,14,1005
786589,0,6,12,13,42,43,48,48,30,0,14,15,1018
631552,0,0,0,2,7,51,122,192,250,190,14,28,800
940544,0,12,28,21,68,45,22,18,0,10,10,48,1357
37556,230,114,208,60,48,11,4,6,0,0,23,24,138
23788,50,72,60,28,47,40,50,174,90,60,14,15,103
926652,20,12,24,32,55,47,58,66,70,30,14,20,1318
853788,40,24,52,44,88,37,22,12,10,0,2,0,1169
24080,10,42,72,30,87,51,56,72,30,20,2,23,105
184028,20,30,96,36,77,65,104,126,90,100,14,28,345
225843,30,54,68,75,76,34,20,30,30,20,14,15,374
168652,230,174,272,66,43,12,2,6,0,10,10,18,330
934540,10,12,48,30,54,54,36,60,40,10,14,0,1341
899762,30,12,36,22,53,40,34,42,40,10,10,18,1245
941367,0,12,24,23,48,57,44,48,10,30,2,0,1363
158113,0,18,40,42,70,67,36,72,0,0,2,0,319
760484,0,6,28,21,78,30,10,18,30,0,14,20,976
100716,30,48,140,86,117,42,28,36,20,10,14,15,251
276479,10,18,48,33,71,98,148,306,230,150,2,14,428
834146,40,42,28,39,68,41,50,90,50,30,10,15,1124
246685,10,0,40,33,44,49,56,66,40,10,10,17,394
65961,0,0,16,13,44,65,72,102,60,20,14,23,195
846768,0,0,28,9,34,75,114,144,90,40,14,27,1153
847906,10,24,76,33,119,56,18,0,0,0,14,15,1154
426501,10,0,24,23,86,96,92,138,100,60,2,14,586
849536,10,6,16,14,41,62,84,162,90,70,10,24,1159
84608,0,0,0,15,30,65,96,138,180,50,2,10,228
696437,0,6,16,9,20,59,94,132,170,30,14,35,887
562975,0,12,4,32,51,49,26,18,20,0,2,16,718
81650,10,12,56,30,52,44,50,66,80,10,23,33,224
31659,20,42,104,33,74,53,52,36,40,20,10,20,123
791164,0,12,12,9,22,50,64,72,50,40,14,23,1032
515936,10,6,20,32,63,76,76,90,40,10,10,21,683
62116,60,72,108,72,79,47,38,60,40,10,1,10,189
284643,10,18,20,18,58,75,122,102,60,50,2,10,440
365715,30,6,48,17,69,85,100,258,180,110,14,46,525
546154,0,6,44,36,51,12,8,6,10,0,8,10,692
703324,0,6,12,15,66,58,26,12,30,0,14,27,886
728071,10,42,64,37,57,8,2,0,0,0,14,15,931
826390,0,6,0,9,42,57,62,90,60,30,20,23,1105
595659,10,12,32,49,54,17,10,12,10,0,14,15,752
75094,0,24,24,17,57,58,48,36,30,10,2,20,214
679725,60,54,84,42,73,36,20,60,70,0,2,28,864
426376,0,0,12,9,50,90,164,240,170,60,14,53,586
874031,10,6,32,22,60,47,24,30,10,0,14,47,1201
40888,80,96,184,63,50,25,24,48,10,0,2,10,145
123146,0,0,12,18,54,59,56,54,30,50,14,15,279
489045,10,0,4,20,45,52,44,60,70,0,14,15,645
306259,40,6,20,7,33,70,92,204,150,70,14,27,465
734281,0,12,64,19,61,53,40,42,20,20,14,15,940
860282,50,54,88,41,48,4,6,12,0,0,14,25,1181
829319,0,0,4,17,61,52,46,48,10,30,12,14,1104
743210,0,0,4,9,42,65,56,78,50,10,14,53,944
75406,0,42,84,48,90,68,84,126,170,60,7,14,215
564238,20,18,36,52,56,18,6,6,0,0,14,0,707
792086,0,36,36,26,48,46,36,66,50,70,10,28,1038
695957,10,24,20,24,65,29,28,24,40,0,2,24,885
125709,10,0,0,21,76,56,72,78,70,10,2,20,284
72507,60,54,116,64,81,51,36,72,30,0,14,20,211
180203,0,12,16,22,49,65,64,156,40,30,2,20,342
358296,30,48,36,41,73,46,42,72,60,20,2,0,517
820082,10,24,52,32,72,41,34,42,30,30,23,39,1090
113360,20,48,128,56,67,34,32,48,20,10,2,24,267
9326,30,18,32,35,60,50,80,150,100,40,13,23,45
243839,10,42,80,64,89,53,36,66,30,20,23,28,392
559180,10,6,16,30,49,32,22,12,0,10,14,33,714
653729,0,0,8,2,11,42,98,204,210,120,2,21,824
486096,0,6,16,13,49,65,78,120,80,40,23,28,651
635751,30,30,44,26,68,44,40,42,30,30,2,51,801
782065,10,12,52,41,80,49,28,48,10,0,10,39,1020
445572,10,48,36,56,78,40,54,78,50,20,10,27,609
498342,10,24,52,63,98,52,40,12,10,20,14,35,668
359811,10,6,24,23,47,62,82,90,120,70,14,28,523
361686,40,48,40,38,68,47,20,42,10,20,2,21,523
756709,0,6,8,8,51,74,118,144,80,20,2,20,980
852593,10,24,28,11,34,56,92,102,90,100,10,20,1167
840082,0,0,12,5,24,40,66,90,100,70,14,0,1140
118779,0,0,16,24,70,57,46,78,30,10,14,15,273
135138,50,108,168,103,106,42,30,48,20,20,22,23,298
518734,0,6,56,42,78,39,20,36,20,20,1,14,685
2729,0,24,44,27,45,48,100,174,40,20,2,0,21
92846,10,48,28,31,60,52,62,72,20,30,7,14,238
278877,0,12,8,16,95,128,210,372,200,110,9,14,430
423520,40,54,96,53,66,33,16,12,20,0,10,12,580
816892,10,18,44,24,66,32,24,30,40,20,14,15,1084
917291,20,0,8,23,46,68,92,216,170,80,14,40,1292
279834,20,42,60,33,100,55,90,66,10,50,10,23,436
142934,30,30,136,71,87,30,30,18,10,0,14,0,306
101196,160,180,192,93,85,39,18,36,0,10,14,35,251
562372,0,0,0,41,79,34,10,18,0,0,10,16,717
98759,70,72,136,60,67,49,76,48,50,20,7,14,249
644287,0,24,44,33,65,21,12,6,10,30,23,25,813
600708,20,18,36,50,59,17,14,18,10,10,14,15,757
55364,20,0,24,7,44,59,108,144,120,60,18,23,178
